tmdbId,tmdb_status,tmdb_title,original_title,director,tmdb_genres,release_date,runtime,original_language,tmdb_rating,tmdb_vote_count,popularity,overview
118677,ok,Why Stop Now?,Why Stop Now?,Ron Nyswaner | Phil Dorling,Comedy | Drama,2012-08-17,88.0,en,5.387,111.0,1.9147,"When a college piano prodigy tries to check his mother into rehab, he is taken hostage by her drug dealer and swept along on a wild adventure."
162145,ok,The Liability,The Liability,Craig Viveiros,Thriller | Comedy | Crime,2012-11-24,86.0,en,5.674,218.0,2.5766,"When 19-year-old Adam agrees to do a day's driving for his mum's gangster boyfriend Peter, it takes him on a 24-hour journey into a nightmarish world of murder, sex trafficking and revenge, in the company of aging hit man Roy."
121824,ok,Stand Up Guys,Stand Up Guys,Fisher Stevens,Thriller | Comedy | Action | Crime,2012-12-14,95.0,en,6.023,1023.0,6.3692,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma."
109491,ok,Beautiful Creatures,Beautiful Creatures,Richard LaGravenese,Fantasy | Drama | Romance,2013-02-13,124.0,en,6.043,2960.0,5.8065,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever."
158011,ok,The Call,The Call,Brad Anderson,Crime | Thriller,2013-03-14,96.0,en,6.789,3109.0,7.4895,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice."
127867,ok,The Brass Teapot,The Brass Teapot,Ramaa Mosley,Comedy | Fantasy | Thriller,2012-09-08,100.0,en,6.135,516.0,2.5799,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go."
72710,ok,The Host,The Host,Andrew Niccol,Action | Adventure | Science Fiction,2013-03-22,126.0,en,6.291,4112.0,5.1655,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans."
59963,ok,Dark Tide,Dark Tide,John Stockwell,Thriller | Adventure | Drama,2012-03-28,113.0,en,4.722,241.0,2.67,"A traumatized shark expert must battle her own fears to lead a thrill-seeking businessman on a dive into a dangerous section of water known as ""Shark Alley."""
109410,ok,42,42,Brian Helgeland,Drama,2013-04-12,128.0,en,7.208,1989.0,7.7101,"In 1947, Jackie Robinson becomes the first Black man to play in Major League Baseball facing unabashed racism from the public, the press and other players."
42699,ok,"Yongary, Monster from the Deep",대괴수 용가리,Kim Kee-duk,Horror | Science Fiction,1967-08-13,79.0,ko,4.8,92.0,1.2621,"Earthquakes in central Korea turn out to be the work of Yongary, a prehistoric gasoline-eating reptile that soon goes on a rampage through Seoul."
174321,ok,The English Teacher,The English Teacher,Craig Zisk,Comedy | Drama | Romance,2013-05-16,92.0,en,5.6,376.0,2.8878,"Small-town Pennsylvania schoolteacher Linda Sinclair balances her staid home life with an incredible passion for her subject. Then a former star pupil reenters her life after failing as a playwright in New York City. Seeing in his script the inspiration that she has always longed to instill in her students, this dyed-in-the-wool romantic enlists the help of long-suffering drama teacher Carl to mount the work as the high school’s next and riskiest production."
165739,ok,Pawn,Pawn,David A. Armstrong,Crime | Thriller,2013-04-23,88.0,en,5.538,199.0,3.7329,A petty robbery spirals into a tense hostage situation after three gunmen hold up a diner that's a front for the mob.
119675,ok,Behind the Candelabra,Behind the Candelabra,Steven Soderbergh,Drama | Romance,2013-05-26,118.0,en,6.598,839.0,3.7543,"Based on the autobiographical novel, the tempestuous 6-year relationship between Liberace and his (much younger) lover, Scott Thorson, is recounted."
82700,ok,After Earth,After Earth,M. Night Shyamalan,Science Fiction | Action | Adventure,2013-05-30,100.0,en,5.18,6925.0,7.678,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance."
120292,ok,Not Suitable For Children,Not Suitable For Children,Peter Templeman,Comedy | Romance,2012-07-12,97.0,en,5.291,110.0,1.1687,A young playboy who learns he has one month until he becomes infertile sets out to procreate as much as possible.
136386,ok,The Knot,The Knot,Jesse Lawrence,Comedy | Romance,2012-10-05,92.0,en,4.207,29.0,1.676,A couple endures a series of mishaps right before their wedding day.
157375,ok,The Lifeguard,The Lifeguard,Liz W. Garcia,Drama | Comedy | Romance,2013-08-30,98.0,en,5.4,302.0,2.246,"Leigh, feeling unfulfilled, quits her reporter job in New York and returns to the place she last felt happy: her childhood home in Connecticut. She takes a job as a lifeguard, regresses into adolescent behavior, and begins a dangerous relationship with a troubled teenager, leading to consequences for everyone involved."
77950,ok,Turbo,Turbo,David Soren,Animation | Family,2013-07-11,96.0,en,6.278,3746.0,9.0578,The tale of an ordinary garden snail who dreams of winning the Indy 500.
192126,ok,Revenge for Jolly!,Revenge for Jolly!,Chadd Harbold,Comedy | Drama,2012-07-17,85.0,en,4.6,51.0,2.0726,"Harry is having a very, very bad day. He returns home from an all-night drinking binge with his cousin Cecil, to discover that his little dog Jolly...Harry's one true love and the source of light in his dark, solitary life-has been murdered. Brokenhearted and beyond consolation, he vows to track down the dog's murderer at any cost. Armed with a stockpile of firepower in the trunk of his car, he and Cecil embark on a frenzied, alcohol-fueled wild-goose chase, leaving a bloody path of destruction in their wake."
177699,ok,Alan Partridge: Alpha Papa,Alan Partridge: Alpha Papa,Declan Lowney,Comedy,2013-07-24,90.0,en,6.633,505.0,2.2829,"When famous DJ Alan Partridge’s radio station is taken over by a new media conglomerate, it sets in motion a chain of events which see Alan having to work with the police to defuse a potentially violent siege."
76544,ok,Man of Tai Chi,Man of Tai Chi,Keanu Reeves,Action | Drama,2013-07-04,105.0,en,6.102,1009.0,5.342,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices."
146227,ok,Getaway,Getaway,Courtney Solomon,Action | Crime,2013-08-29,90.0,en,5.016,675.0,3.1078,"Former race car driver Brent Magna is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner on a high-speed race against time, at the command of the mysterious villain holding his wife hostage."
156711,ok,Austenland,Austenland,Jerusha Hess,Comedy | Romance,2013-08-15,97.0,en,6.347,487.0,3.0104,"Obsessed with the BBC production of ""Pride and Prejudice"", a woman travels to a Jane Austen theme park in search for her perfect gentleman."
121676,ok,Inescapable,Inescapable,Ruba Nadda,Thriller | Romance,2012-09-14,93.0,en,5.172,64.0,1.5199,"Twenty-five years ago Adib, a promising young officer in the Syrian military police, suddenly left Damascus under suspicious circumstances. Abandoning the love of his life Fatima, he made his way to Canada and wiped the slate clean. When his daughter Muna suddenly disappears in Damascus, his past threatens to violently catch up to him. Teaming up with a Canadian emissary, Adib must now confront the turmoil he thought he left behind in order to find Muna."
109091,ok,The Counselor,The Counselor,Ridley Scott,Thriller | Crime | Drama,2013-10-25,117.0,en,5.291,2014.0,12.9045,A lawyer finds himself in far over his head when he attempts to get involved in drug trafficking.
137093,ok,Last Vegas,Last Vegas,Jon Turteltaub,Comedy,2013-10-31,105.0,en,6.399,2298.0,6.677,"Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined."
205220,ok,Philomena,Philomena,Stephen Frears,Drama,2013-11-01,98.0,en,7.341,1735.0,3.0822,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent."
41602,ok,Charlie Countryman,Charlie Countryman,Fredrik Bond,Action | Comedy | Drama | Romance | Thriller,2013-02-09,108.0,en,6.383,656.0,2.877,A young American falls hard for a Romanian cellist whose father has recently died -- and whose violent past could bring about his own demise.
174311,ok,All Is Bright,All Is Bright,Phil Morrison,Comedy | Drama,2013-09-10,107.0,en,5.397,136.0,2.46,Two ne’er-do-wells from Quebec travel to New York City with a scheme to get rich quick selling Christmas trees.
64807,ok,Grudge Match,Grudge Match,Peter Segal,Comedy,2013-12-25,113.0,en,6.101,1386.0,6.3911,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.
122796,ok,Bad Karma,Bad Karma,Suri Krishnamma,Thriller,2012-09-12,87.0,en,4.529,17.0,1.2899,"Jack Malloy is a hardcore career criminal until a near-death experience causes him to turn his world around. But when his former partner Drake is released from prison, he tracks Jack down to blackmail him into one last job. Jack is a new man determined to lead an honest life. Drake is a charming psycho intent on vengeance. Sometimes, old friends can carry some extreme baggage. And for one of them, coming to terms with the past is going to be murder. Vanessa Gray and Andy McPhee co-star in this taut action/drama about good intentions, dark secrets and the harsh consequences of BAD KARMA."
